,biomass_site,Plant_ID,Dji
1078,1280,34,70.22824555
1079,1280,66,94.49886023
1080,1280,77,54.00226494
1081,1280,78,79.41748438
1082,1280,99,44.55376386
1083,1281,2,36.35997732
1084,1281,14,45.59667489
1085,1281,15,53.22608119
1086,1281,27,83.3327602
1087,1281,34,29.36667438
1088,1281,43,86.21543373
1089,1281,66,51.13016588
1090,1281,99,49.51714068
1091,1281,108,81.10327974
1092,1282,73,90.11912066
1093,1282,89,81.18691961
1094,1283,3,83.19358808
1095,1283,22,41.28801688
1096,1283,33,84.9849215
1097,1283,54,81.21783139
1098,1283,60,66.66828511
1099,1283,61,67.00422134
1100,1283,77,60.24464403
1101,1284,2,99.39505807
1102,1284,27,89.49981686
1103,1284,28,86.78091085
1104,1284,52,91.59043009
1105,1284,70,96.83165253
1106,1284,73,80.0048187
1107,1284,89,86.20801567
1108,1286,33,63.28905218
1109,1286,54,60.17262755
1110,1286,60,71.59404383
1111,1286,61,71.95476709
1112,1286,98,81.06869064
1113,1287,2,79.37760305
1114,1287,3,79.65151031
1115,1287,14,40.93338452
1116,1287,15,83.36997017
1117,1287,22,40.84037262
1118,1287,34,60.38687968
1119,1287,66,85.46100212
1120,1287,77,59.34923923
1121,1287,78,77.81497365
1122,1287,99,35.51412322
1123,1288,73,95.85194659
1124,1288,89,85.90823074
1125,1289,2,36.7744018
1126,1289,14,53.81652699
1127,1289,15,54.20176081
1128,1289,27,77.93449307
1129,1289,34,35.12022556
1130,1289,43,82.37099891
1131,1289,52,98.33069934
1132,1289,62,97.67930068
1133,1289,66,51.41933701
1134,1289,70,94.87365885
1135,1289,99,58.1725517
1136,1289,108,78.62044452
1137,1291,27,94.86885103
1138,1291,28,84.89737217
1139,1291,52,94.61366551
1140,1291,71,99.4100803
1141,1291,73,74.87927057
1142,1291,89,79.7525696
1143,1292,3,77.15594009
1144,1292,22,31.16248968
1145,1292,33,90.99727226
1146,1292,54,87.31839148
1147,1292,60,69.7379611
1148,1292,61,70.04280131
1149,1292,77,52.76682723
1150,1293,89,91.56447987
1151,1294,2,39.8716786
1152,1294,14,62.60999905
1153,1294,15,57.00937265
1154,1294,27,73.56178837
1155,1294,34,42.55820092
1156,1294,43,79.65613237
1157,1294,52,92.62559001
1158,1294,62,94.40204151
1159,1294,66,53.6750053
1160,1294,70,90.06597112
1161,1294,99,67.25110157
1162,1294,108,77.41275838
1163,1295,2,69.86965617
1164,1295,3,83.86850326
1165,1295,14,32.30630166
1166,1295,15,74.87676102
1167,1295,22,50.91307307
1168,1295,34,50.6776578
1169,1295,66,76.70912261
1170,1295,77,65.84047069
1171,1295,78,77.52394853
1172,1295,99,27.28361326
1173,1297,28,84.21388835
1174,1297,52,98.60146369
1175,1297,71,98.65053517
1176,1297,73,70.85623849
1177,1297,89,74.13991781
1178,1298,3,72.05732337
1179,1298,14,97.74660161
1180,1298,22,21.091108
1181,1298,33,97.70023084
1182,1298,54,94.12461578
1183,1298,60,74.08819014
1184,1298,61,74.35977693
1185,1298,77,46.33138086
1186,1298,78,96.22121064
1187,1298,99,92.02296565
1188,1299,89,97.90401188
1189,1300,22,93.05707797
1190,1300,33,61.18527575
1191,1300,54,57.76671923
1192,1300,60,65.45772056
1193,1300,61,65.83152306
1194,1300,98,80.25078136
1195,1302,2,45.09178257
1196,1302,14,71.7616606
1197,1302,15,61.38730976
1198,1302,27,70.39331523
1199,1302,32,99.33459447
1200,1302,34,50.94128488
1201,1302,43,78.17599224
1202,1302,52,87.72972139
1203,1302,62,92.13333816
1204,1302,66,57.65570113
1205,1302,70,86.19237699
1206,1302,76,97.55406466
1207,1302,99,76.59815799
1208,1302,108,77.52742588
1209,1303,2,60.57228715
1210,1303,3,89.04147597
1211,1303,14,24.863147
1212,1303,15,66.84593385
1213,1303,22,61.01436683
1214,1303,34,41.18642916
1215,1303,66,68.34419298
1216,1303,77,73.1647364
1217,1303,78,78.54729103
1218,1303,99,20.82952103
1219,1304,28,84.76720325
1220,1304,71,98.94714898
1221,1304,73,68.10980064
1222,1304,89,69.53515522
1223,1307,3,68.1076376
1224,1307,14,87.6259681
1225,1307,22,11.21264401
1226,1307,60,79.50795179
1227,1307,61,79.74670505
1228,1307,77,41.42480516
1229,1307,78,89.27319201
1230,1307,99,81.89745972
1231,1308,22,82.9943765
1232,1308,33,61.3581492
1233,1308,54,57.69097355
1234,1308,60,60.54956378
1235,1308,61,60.93465281
1236,1308,77,91.85179775
1237,1308,98,81.45916019
1238,1309,2,51.86780541
1239,1309,14,81.23826218
1240,1309,15,67.09108483
1241,1309,27,68.5957828
1242,1309,32,99.02150031
1243,1309,34,59.95896767
1244,1309,43,78.01466612
1245,1309,52,83.76323229
1246,1309,62,90.9526178
1247,1309,66,63.09621107
1248,1309,70,83.37229374
1249,1309,76,94.19945357
1250,1309,99,86.21497489
1251,1309,108,78.98648512
1252,1310,28,86.50457548
1253,1310,73,66.82838354
1254,1310,89,66.21865199
1255,1311,2,51.53969709
1256,1311,3,95.09502366
1257,1311,14,19.97937917
1258,1311,15,59.42827266
1259,1311,22,71.22230878
1260,1311,34,32.0468499
1261,1311,66,60.4840372
1262,1311,77,81.18693261
1263,1311,78,80.89172445
1264,1311,99,18.18796737
1265,1311,108,93.86836006
1266,1314,3,65.51365721
1267,1314,14,77.52182072
1268,1314,22,3.686347883
1269,1314,34,99.13313953
1270,1314,60,85.79377975
1271,1314,61,86.0017536
1272,1314,77,38.63177223
1273,1314,78,82.99449565
1274,1314,99,71.78815986
1275,1316,2,59.56021555
1276,1316,14,90.78893641
1277,1316,15,73.70969699
1278,1316,27,68.28833611
1279,1316,28,96.65035809
1280,1316,32,99.74232304
1281,1316,34,69.2269282
1282,1316,43,79.16175264
1283,1316,52,80.9166953
1284,1316,62,90.90196523
1285,1316,66,69.55514561
1286,1316,70,81.74540711
1287,1316,76,91.87573487
1288,1316,99,95.86858298
1289,1316,108,81.67261854
1290,1317,28,89.39406716
1291,1317,73,67.07984758
1292,1317,89,64.33362605
1293,1318,3,99.53621995
1294,1318,22,72.96815104
1295,1318,33,63.19218184
1296,1318,54,59.38653009
1297,1318,60,57.05460228
1298,1318,61,57.44315655
1299,1318,77,82.22935019
1300,1318,98,83.89384278
1301,1320,2,43.12381548
1302,1320,14,19.72489414
1303,1320,15,53.00905412
1304,1320,22,81.34702769
1305,1320,27,97.78452619
1306,1320,34,23.89046662
1307,1320,43,95.86137805
1308,1320,66,53.49161883
1309,1320,77,89.57944309
1310,1320,78,84.37657038
1311,1320,99,20.87091604
1312,1320,108,87.11369752
1313,1323,28,93.28170324
1314,1323,73,68.84506195
1315,1323,89,64.04345677
1316,1324,2,67.89874278
1317,1324,15,81.05965483
1318,1324,27,69.47721536
1319,1324,28,90.51114385
1320,1324,34,78.70990583
1321,1324,43,81.56401616
1322,1324,52,79.2761789
1323,1324,62,91.97719341
1324,1324,66,76.81384479
1325,1324,70,81.36093535
1326,1324,73,93.95797316
1327,1324,76,90.63507054
1328,1324,108,85.48519281
1329,1325,3,64.43795122
1330,1325,14,67.44024463
1331,1325,22,10.40465452
1332,1325,34,88.99096755
1333,1325,60,92.76886633
1334,1325,61,92.94890152
1335,1325,77,38.41379548
1336,1325,78,77.54672778
1337,1325,99,61.70158575
1338,1326,3,91.19790921
1339,1326,22,62.99432028
1340,1326,33,66.54879301
1341,1326,54,62.7084053
1342,1326,60,55.24003395
1343,1326,61,55.62064959
1344,1326,77,72.76147373
1345,1326,98,87.45141786
1346,1327,2,35.62979245
1347,1327,14,24.19215486
1348,1327,15,47.90266884
1349,1327,22,91.47651177
1350,1327,27,89.84371448
1351,1327,34,17.91423784
1352,1327,43,89.00604267
1353,1327,66,47.65369439
1354,1327,77,98.30326585
1355,1327,78,88.89005345
1356,1327,99,27.32492532
1357,1327,108,81.07345126
1358,1329,28,98.12005656
1359,1329,73,72.04882687
1360,1329,89,65.37037154
1361,1330,2,76.75284902
1362,1330,15,89.03244633
1363,1330,27,72.1163598
1364,1330,28,85.09700178
1365,1330,34,88.42571517
1366,1330,43,85.15067749
1367,1330,52,78.91772747
1368,1330,62,94.16248302
1369,1330,66,84.73910705
1370,1330,70,82.24811211
1371,1330,71,98.68185655
1372,1330,73,86.03701054
1373,1330,76,90.52440425
1374,1330,89,95.11177092
1375,1330,108,90.32767826
1376,1331,2,96.67340914
1377,1331,3,64.97798877
1378,1331,14,57.30382086
1379,1331,15,97.52091032
1380,1331,22,20.32472309
1381,1331,34,78.76840536
1382,1331,77,40.85313202
1383,1331,78,73.09097734
1384,1331,99,51.56153781
1385,1332,2,29.75959297
1386,1332,14,31.4258032
1387,1332,15,44.56090828
1388,1332,27,82.39247251
1389,1332,34,16.65337506
1390,1332,43,82.832541
1391,1332,62,98.72357045
1392,1332,66,43.43638846
1393,1332,70,99.57027599
1394,1332,78,94.28371878
1395,1332,99,35.55011146
1396,1332,108,75.917258
1397,1334,3,83.27147909
1398,1334,22,53.10065377
1399,1334,33,71.21172777
1400,1334,54,67.41526851
1401,1334,60,55.26994652
1402,1334,61,55.62975261
1403,1334,77,63.51585559
1404,1334,98,92.00072785
1405,1335,73,76.43205477
1406,1335,89,68.16949255
1407,1336,2,85.82879788
1408,1336,15,97.35003717
1409,1336,27,76.01125006
1410,1336,28,80.66135252
1411,1336,34,98.15599405
1412,1336,43,89.72054536
1413,1336,52,79.86584405
1414,1336,62,97.34636297
1415,1336,66,93.03713735
1416,1336,70,84.35215642
1417,1336,71,94.69982197
1418,1336,73,78.71805903
1419,1336,76,91.55076272
1420,1336,89,86.96584416
1421,1336,108,95.96511593
1422,1337,2,86.67923609
1423,1337,3,67.06197173
1424,1337,14,47.3081562
1425,1337,15,88.05038992
1426,1337,22,30.37590428
1427,1337,34,68.64769681
1428,1337,66,90.69253683
1429,1337,77,45.4655793
1430,1337,78,69.87889957
1431,1337,99,41.56747972
1432,1339,2,26.60744691
1433,1339,14,39.94839695
1434,1339,15,43.39153959
1435,1339,27,75.57466665
1436,1339,32,97.26199765
1437,1339,34,20.97233944
1438,1339,43,77.50293047
1439,1339,52,97.62024768
1440,1339,62,93.28624921
1441,1339,66,41.33676512
1442,1339,70,92.79391963
1443,1339,99,44.57479954
1444,1339,108,71.83461097
1445,1340,73,81.90829892
1446,1340,89,72.35085121
1447,1341,3,75.88488526
1448,1341,22,43.33994758
1449,1341,33,76.94268265
1450,1341,54,73.23935046
1451,1341,60,57.13985175
1452,1341,61,57.46801267
1453,1341,77,54.6038148
1454,1341,98,97.40198844
1455,1342,33,54.09135378
1456,1342,54,50.99542697
1457,1342,60,63.65267865
1458,1342,61,64.00262809
1459,1342,98,71.9396375
1460,1343,2,95.11781189
1461,1343,27,80.99431805
1462,1343,28,77.30940509
1463,1343,43,95.15400448
1464,1343,52,82.06474036
1465,1343,70,87.58592833
1466,1343,71,91.67190931
1467,1343,73,72.08714661
1468,1343,76,93.6692243
1469,1343,89,79.28299154
1470,1345,2,76.73167394
1471,1345,3,70.56049661
1472,1345,14,37.40456815
1473,1345,15,78.75468753
1474,1345,22,40.47942345
1475,1345,34,58.54384034
1476,1345,66,81.23638927
1477,1345,77,51.68705209
1478,1345,78,68.04657092
1479,1345,99,31.68270708
1480,1346,73,88.16438273
1481,1346,89,77.59958076
1482,1347,2,27.15650337
1483,1347,14,49.17639411
1484,1347,15,44.58489289
1485,1347,27,69.525172
1486,1347,32,93.6441809
1487,1347,34,28.50539913
1488,1347,43,73.1665181
1489,1347,52,90.67202681
1490,1347,62,88.64408264
1491,1347,66,41.68826269
1492,1347,70,86.62777806
1493,1347,76,98.70067288
1494,1347,99,54.08493987
1495,1347,108,68.99546839
1496,1349,27,86.93386872
1497,1349,28,75.17069065
1498,1349,52,85.45130687
1499,1349,70,91.87112705
1500,1349,71,89.67979631
1501,1349,73,66.30129669
1502,1349,76,96.83917639
1503,1349,89,72.14817299
1504,1350,3,69.20986401
1505,1350,22,33.82478441
1506,1350,33,83.52102786
1507,1350,54,79.93570918
1508,1350,60,60.67840129
1509,1350,61,60.96872966
1510,1350,77,46.21673956
1511,1350,78,97.6397574
1512,1351,73,95.1520542
1513,1351,89,83.80489269
1514,1352,22,94.71026337
1515,1352,33,52.31638145
1516,1352,54,48.92150923
1517,1352,60,58.15913468
1518,1352,61,58.52297133
1519,1352,77,99.42739656
1520,1352,98,71.38101405
1521,1353,2,31.20149043
1522,1353,14,58.65111447
1523,1353,15,47.94410351
1524,1353,27,64.58257549
1525,1353,32,91.0591528
1526,1353,34,37.26439575
1527,1353,38,98.92068948
1528,1353,43,70.09161126
1529,1353,52,84.45144736
1530,1353,62,85.01676569
1531,1353,66,44.42560373
1532,1353,70,81.33318926
1533,1353,76,93.21401312
1534,1353,99,63.73043099
1535,1353,108,67.60953165
1536,1354,2,66.84618624
1537,1354,3,75.26677336
1538,1354,14,27.68391922
1539,1354,15,69.69603544
1540,1354,22,50.60445129
1541,1354,34,48.46274653
1542,1354,66,71.96827876
1543,1354,77,59.00331603
1544,1354,78,67.69391334
1545,1354,99,22.04533766
1546,1356,27,93.55292976
1547,1356,28,74.39094922
1548,1356,52,89.83575519
1549,1356,70,96.99836945
1550,1356,71,88.83149154
1551,1356,73,61.71726344
1552,1356,89,65.88901253
1553,1357,3,63.46988604
1554,1357,14,97.38186062
1555,1357,22,24.8353193
1556,1357,33,90.76172468
1557,1357,54,87.30284766
1558,1357,60,65.61483146
1559,1357,61,65.86601452
1560,1357,77,38.69514211
1561,1357,78,89.65093855
1562,1357,99,91.73736972
1563,1358,89,90.67351145
1564,1359,22,84.54652212
1565,1359,33,52.89626285
1566,1359,54,49.20667551
1567,1359,60,52.78142417
1568,1359,61,53.1624448
1569,1359,77,89.32540541
1570,1359,98,73.12606678
1571,1361,2,37.62033346
1572,1361,14,68.31613336
1573,1361,15,53.05781982
1574,1361,27,60.94239046
1575,1361,32,89.55525925
1576,1361,34,46.58681569
1577,1361,38,98.70358581
1578,1361,43,68.39716863
1579,1361,52,79.04861845
1580,1361,62,82.48521264
1581,1361,66,49.1431406
1582,1361,70,77.01790731
1583,1361,76,88.55433965
1584,1361,99,73.50804009
1585,1361,108,67.73111727
1586,1362,2,57.06330704
1587,1362,3,80.98581266
1588,1362,14,18.44909723
1589,1362,15,60.99388084
1590,1362,22,60.73547709
1591,1362,34,38.42769855
1592,1362,66,62.98395113
1593,1362,77,67.06663533
1594,1362,78,68.86417092
1595,1362,99,13.2213438
1596,1362,108,95.05281671
1597,1363,28,75.00566241
1598,1363,52,95.15929232
1599,1363,71,89.15166553
1600,1363,73,58.53368088
1601,1363,89,60.65392545
1602,1364,89,98.17380641
1603,1366,3,58.93725482
1604,1366,14,87.21970047
1605,1366,22,17.21054365
1606,1366,33,98.5179552
1607,1366,54,95.18422426
1608,1366,60,71.65960994
1609,1366,61,71.87373623
1610,1366,77,32.64013437
1611,1366,78,82.14632845
1612,1366,99,81.57653076
1613,1367,2,45.49590951
1614,1367,14,78.19061245
1615,1367,15,59.54372312
1616,1367,27,58.84454217
1617,1367,28,96.65822026
1618,1367,32,89.19861074
1619,1367,34,56.28163912
1620,1367,38,99.54672232
1621,1367,43,68.20032313
1622,1367,52,74.61538305
1623,1367,62,81.15509207
1624,1367,66,55.40388261
1625,1367,70,73.84007347
1626,1367,76,84.83851038
1627,1367,99,83.46144893
1628,1367,108,69.38234874
1629,1368,28,76.94106436
1630,1368,71,90.59226299
1631,1368,73,57.01420338
1632,1368,89,56.80080257
1633,1369,2,47.35744369
1634,1369,3,87.58047451
1635,1369,14,10.94114463
1636,1369,15,52.75118963
1637,1369,22,70.96032906
1638,1369,34,28.39321298
1639,1369,43,97.13600079
1640,1369,66,54.34648541
1641,1369,77,75.71657319
1642,1369,78,71.51085044
1643,1369,99,8.363982781
1644,1369,108,87.13917119
1645,1372,3,55.90481767
1646,1372,14,77.06046047
1647,1372,22,13.49695426
1648,1372,34,99.07260737
1649,1372,60,78.55618972
1650,1372,61,78.73701834
1651,1372,77,28.98280081
1652,1372,78,75.26970651
1653,1372,99,71.41899447
1654,1374,2,54.07356557
1655,1374,14,88.05170235
1656,1374,15,66.88677458
1657,1374,27,58.46065566
1658,1374,28,89.36293033
1659,1374,32,89.9770725
1660,1374,34,66.04347015
1661,1374,43,69.4853487
1662,1374,52,71.38559325
1663,1374,62,81.07691813
1664,1374,66,62.63365446
1665,1374,70,71.9771123
1666,1374,73,97.16118367
1667,1374,76,82.23208488
1668,1374,99,93.38012348
1669,1374,108,72.40081045
1670,1375,3,94.55006189
1671,1375,22,75.42649913
1672,1375,33,53.78031071
1673,1375,54,49.95432747
1674,1375,60,47.69251124
1675,1375,61,48.08103846
1676,1375,77,79.41906176
1677,1375,98,74.58614746
1678,1376,28,80.17154532
1679,1376,71,93.1646192
1680,1376,73,57.30399735
1681,1376,89,54.58897498
1682,1378,2,38.0134183
1683,1378,3,94.74831197
1684,1378,14,10.38041435
1685,1378,15,45.38528549
1686,1378,22,81.09635327
1687,1378,27,92.33726097
1688,1378,34,18.66924429
1689,1378,43,89.22508953
1690,1378,66,46.42788767
1691,1378,77,84.6333653
1692,1378,78,75.41408387
1693,1378,99,13.14449921
1694,1378,108,79.81345778
1695,1381,28,84.45921437
1696,1381,71,96.69738598
1697,1381,73,59.33140704
1698,1381,89,54.21768948
1699,1382,2,63.20392733
1700,1382,14,98.05917777
1701,1382,15,74.96862866
1702,1382,27,59.85764702
1703,1382,28,82.63137722
1704,1382,32,91.91601651
1705,1382,34,75.99393119
1706,1382,43,72.23421433
1707,1382,52,69.50862248
1708,1382,62,82.29416727
1709,1382,66,70.66604153
1710,1382,70,71.54001795
1711,1382,71,95.27103792
1712,1382,73,88.36049545
1713,1382,76,80.83657139
1714,1382,89,98.92471142
1715,1382,108,76.71126074
1716,1383,3,54.61900502
1717,1383,14,66.8119085
1718,1383,22,16.62154983
1719,1383,34,88.82997621
1720,1383,60,86.17055391
1721,1383,61,86.32205069
1722,1383,77,28.66752321
1723,1383,78,69.15721641
1724,1383,99,61.17273159
1725,1384,3,85.78989418
1726,1384,22,65.92490195
1727,1384,33,57.60561294
1728,1384,54,53.77868072
1729,1384,59,97.3862127
1730,1384,60,45.47514695
1731,1384,61,45.85741934
1732,1384,77,69.65026323
1733,1384,98,78.48738444
1734,1385,2,29.20542402
1735,1385,14,17.36374213
1736,1385,15,39.27097151
1737,1385,22,91.23408605
1738,1385,27,83.87188466
1739,1385,32,99.01733853
1740,1385,34,9.835191492
1741,1385,43,81.80231275
1742,1385,62,97.54587243
1743,1385,66,39.53310238
1744,1385,77,93.79484338
1745,1385,78,80.40565728
1746,1385,99,21.93875593
1747,1385,108,73.15674587
1748,1387,28,89.75560996
1749,1387,73,62.99797882
1750,1387,89,55.75582249
1751,1388,2,72.53603523
1752,1388,15,83.43654224
1753,1388,27,62.86323304
1754,1388,28,76.71815302
1755,1388,32,94.88115586
1756,1388,34,85.91534507
1757,1388,43,76.21453451
1758,1388,52,69.09599151
1759,1388,62,84.69929775
1760,1388,66,79.12047374
1761,1388,70,72.53006634
1762,1388,71,89.997426
1763,1388,73,79.96927071
1764,1388,76,80.70730247
1765,1388,89,89.98039227
1766,1388,108,82.01440461
1767,1389,2,95.60647467
1768,1389,3,55.22201938
1769,1389,14,56.65851199
1770,1389,15,94.70524436
1771,1389,22,24.01461594
1772,1389,34,78.68398281
1773,1389,60,94.20747104
1774,1389,61,94.33392364
1775,1389,66,97.78114181
1776,1389,77,31.79486829
1777,1389,78,64.14923352
1778,1389,99,51.0225414
1779,1390,2,21.61615145
1780,1390,14,26.47919276
1781,1390,15,35.08980648
1782,1390,27,75.83020657
1783,1390,32,93.30363506
1784,1390,34,7.137089852
1785,1390,38,96.54630949
1786,1390,43,75.03095076
1787,1390,52,98.94562055
1788,1390,62,90.90595369
1789,1390,66,34.30547864
1790,1390,70,92.84686704
1791,1390,78,86.3120719
1792,1390,99,31.55432109
